league,season,match_id,match_date,team_id,team,side,mslb,regime,dD_base,dD_after_aging,dD_final,abs_dD_base,abs_dD_after_aging,abs_dD_final,dS,dP_fav,dP_x,dP_dog,abs_dah,abs_dtot,month
Serie A,2024-25,10145,2024-12-08,107,Empoli,away,15,stable,0.20609454430803645,0.13897564233890533,0.15523893837649863,0.20609454430803645,0.13897564233890533,0.15523893837649863,0.10558355750118675,5.682422535252502,-3.4930755231900426,-2.189347012062426,0.25,0.25,12
Serie A,2024-25,10146,2024-12-08,111,Venezia,home,15,stable,0.09618334405413437,-0.08078085173797248,-0.08201898364585716,0.09618334405413437,0.08078085173797248,0.08201898364585716,-0.10088164178146908,-1.1929714790796409,-1.2988554354551818,2.491826914534828,0.0,0.0,12
Serie A,2024-25,10146,2024-12-08,62,Como,away,15,stable,0.09618334405413437,-0.08078085173797248,-0.08201898364585716,0.09618334405413437,0.08078085173797248,0.08201898364585716,-0.10088164178146908,-1.1929714790796409,-1.2988554354551818,2.491826914534828,0.0,0.0,12
Serie A,2024-25,10147,2024-12-08,71,Napoli,home,15,stable,-0.02584762841200705,-0.10140347849822484,-0.013705498419383844,0.02584762841200705,0.10140347849822484,0.013705498419383844,0.07262790274674247,-1.896836655505585,-0.14401512197753652,2.0408517774831267,0.0,0.25,12
Serie A,2024-25,10147,2024-12-08,68,Lazio,away,15,stable,-0.02584762841200705,-0.10140347849822484,-0.013705498419383844,0.02584762841200705,0.10140347849822484,0.013705498419383844,0.07262790274674247,-1.896836655505585,-0.14401512197753652,2.0408517774831267,0.0,0.25,12
Serie A,2024-25,10148,2024-12-09,109,Monza,home,15,stable,0.15002154953971206,0.024554267379448373,0.027101004521167767,0.15002154953971206,0.024554267379448373,0.027101004521167767,0.18534982422238055,1.9588489424851752,-2.533258380348685,0.5744094378635101,0.0,0.25,12
Serie A,2024-25,10148,2024-12-09,77,Udinese,away,15,stable,0.15002154953971206,0.024554267379448373,0.027101004521167767,0.15002154953971206,0.024554267379448373,0.027101004521167767,0.18534982422238055,1.9588489424851752,-2.533258380348685,0.5744094378635101,0.0,0.25,12
Serie A,2024-25,10149,2024-12-13,107,Empoli,home,16,stable,-0.381656829238555,-0.1352942486176795,-0.20547500802004548,0.381656829238555,0.1352942486176795,0.20547500802004548,0.15235724519898453,-5.522697848481428,-2.0284052278644826,7.551103076345894,0.25,0.25,12
Serie A,2024-25,10149,2024-12-13,76,Torino,away,16,stable,-0.381656829238555,-0.1352942486176795,-0.20547500802004548,0.381656829238555,0.1352942486176795,0.20547500802004548,0.15235724519898453,-5.522697848481428,-2.0284052278644826,7.551103076345894,0.25,0.25,12
Serie A,2024-25,10150,2024-12-14,61,Cagliari,home,16,stable,-0.27130310534935687,-0.1580124603688028,-0.040098618510605255,0.27130310534935687,0.1580124603688028,0.040098618510605255,0.026460044953861672,-2.9579577685086123,0.6886975463524736,2.269260222156144,0.25,0.0,12
Serie A,2024-25,10150,2024-12-14,59,Atalanta,away,16,stable,-0.27130310534935687,-0.1580124603688028,-0.040098618510605255,0.27130310534935687,0.1580124603688028,0.040098618510605255,0.026460044953861672,-2.9579577685086123,0.6886975463524736,2.269260222156144,0.25,0.0,12
Serie A,2024-25,10151,2024-12-14,77,Udinese,home,16,stable,-0.12808733952526885,-0.05485062703307808,0.023401470476321906,0.12808733952526885,0.05485062703307808,0.023401470476321906,0.08570912045228818,-1.2139165773094818,-0.13939048376048202,1.3533070610699638,0.0,0.0,12
Serie A,2024-25,10151,2024-12-14,71,Napoli,away,16,stable,-0.12808733952526885,-0.05485062703307808,0.023401470476321906,0.12808733952526885,0.05485062703307808,0.023401470476321906,0.08570912045228818,-1.2139165773094818,-0.13939048376048202,1.3533070610699638,0.0,0.0,12
Serie A,2024-25,10152,2024-12-14,67,Juventus,home,16,stable,0.03621143789675374,-0.04537939674967495,0.07113859605640793,0.03621143789675374,0.04537939674967495,0.07113859605640793,0.1096242726146146,-1.7199336767408813,0.6224358752804054,1.0974978014604648,0.25,0.0,12
Serie A,2024-25,10152,2024-12-14,111,Venezia,away,16,stable,0.03621143789675374,-0.04537939674967495,0.07113859605640793,0.03621143789675374,0.04537939674967495,0.07113859605640793,0.1096242726146146,-1.7199336767408813,0.6224358752804054,1.0974978014604648,0.25,0.0,12
Serie A,2024-25,10153,2024-12-15,69,Lecce,home,16,stable,0.2648019610450955,0.2265319741466591,0.24065665301220998,0.2648019610450955,0.2265319741466591,0.24065665301220998,-0.07575556902245895,6.554063770162455,-1.3411990489249515,-5.21286472123752,0.25,0.0,12
Serie A,2024-25,10153,2024-12-15,109,Monza,away,16,stable,0.2648019610450955,0.2265319741466591,0.24065665301220998,0.2648019610450955,0.2265319741466591,0.24065665301220998,-0.07575556902245895,6.554063770162455,-1.3411990489249515,-5.21286472123752,0.25,0.0,12
Serie A,2024-25,10154,2024-12-15,60,Bologna,home,15,stable,0.08335652199843953,-0.2886740558984166,-0.3100347630172644,0.08335652199843953,0.2886740558984166,0.3100347630172644,0.05509995427358305,-6.55981593413455,-1.6955877851302148,8.25540371926477,0.25,0.0,12
Serie A,2024-25,10154,2024-12-15,64,Fiorentina,away,15,stable,0.08335652199843953,-0.2886740558984166,-0.3100347630172644,0.08335652199843953,0.2886740558984166,0.3100347630172644,0.05509995427358305,-6.55981593413455,-1.6955877851302148,8.25540371926477,0.25,0.0,12
Serie A,2024-25,10155,2024-12-15,72,Parma,home,16,stable,-0.03188305667025754,-0.05609975572917397,-0.019516969068836487,0.03188305667025754,0.05609975572917397,0.019516969068836487,0.1379273953361846,-0.5586030038112089,-2.2278667875429536,2.7864697913541683,0.0,0.25,12
Serie A,2024-25,10155,2024-12-15,78,Verona,away,16,stable,-0.03188305667025754,-0.05609975572917397,-0.019516969068836487,0.03188305667025754,0.05609975572917397,0.019516969068836487,0.1379273953361846,-0.5586030038112089,-2.2278667875429536,2.7864697913541683,0.0,0.25,12
Serie A,2024-25,10156,2024-12-15,62,Como,home,16,stable,-0.15943697013125696,-0.20553375291685178,-0.0893623219386026,0.15943697013125696,0.20553375291685178,0.0893623219386026,-0.20626824096937435,-4.309657708627157,0.0997528304788664,4.2099048781482935,0.25,0.25,12
Serie A,2024-25,10156,2024-12-15,74,Roma,away,16,stable,-0.15943697013125696,-0.20553375291685178,-0.0893623219386026,0.15943697013125696,0.20553375291685178,0.0893623219386026,-0.20626824096937435,-4.309657708627157,0.0997528304788664,4.2099048781482935,0.25,0.25,12
Serie A,2024-25,10157,2024-12-15,70,Milan,home,15,stable,0.19546730443841454,0.48181531194197325,0.5963606156788104,0.19546730443841454,0.48181531194197325,0.5963606156788104,0.20285284786012747,10.277071292282935,-4.763309897350318,-5.513761394932598,0.5,0.25,12
Serie A,2024-25,10157,2024-12-15,65,Genoa,away,16,stable,0.19546730443841454,0.48181531194197325,0.5963606156788104,0.19546730443841454,0.48181531194197325,0.5963606156788104,0.20285284786012747,10.277071292282935,-4.763309897350318,-5.513761394932598,0.5,0.25,12
Serie A,2024-25,10158,2024-12-16,68,Lazio,home,16,stable,0.2347110067791892,-0.012931062001241389,0.015875768813981728,0.2347110067791892,0.012931062001241389,0.015875768813981728,0.11234494103439818,0.030195458892301463,-1.2489681450290169,1.2187726861366988,0.0,0.0,12
Serie A,2024-25,10158,2024-12-16,66,Inter,away,15,stable,0.2347110067791892,-0.012931062001241389,0.015875768813981728,0.2347110067791892,0.012931062001241389,0.015875768813981728,0.11234494103439818,0.030195458892301463,-1.2489681450290169,1.2187726861366988,0.0,0.0,12
Serie A,2024-25,10159,2024-12-20,78,Verona,home,17,stable,-0.04664025954432671,0.011099773966726234,0.08457961532070857,0.04664025954432671,0.011099773966726234,0.08457961532070857,-0.09556305819149724,0.28397401108301024,0.22000634923100837,-0.5039803603140103,0.25,0.25,12
Serie A,2024-25,10159,2024-12-20,70,Milan,away,16,stable,-0.04664025954432671,0.011099773966726234,0.08457961532070857,0.04664025954432671,0.011099773966726234,0.08457961532070857,-0.09556305819149724,0.28397401108301024,0.22000634923100837,-0.5039803603140103,0.25,0.25,12
Serie A,2024-25,10160,2024-12-21,76,Torino,home,17,stable,-0.37725767116377223,-0.30734938748387886,-0.3882501853995339,0.37725767116377223,0.30734938748387886,0.3882501853995339,0.008341929432333917,-10.252812762444236,-2.0790139720847756,12.331826734529006,0.5,0.0,12
Serie A,2024-25,10160,2024-12-21,60,Bologna,away,16,stable,-0.37725767116377223,-0.30734938748387886,-0.3882501853995339,0.37725767116377223,0.30734938748387886,0.3882501853995339,0.008341929432333917,-10.252812762444236,-2.0790139720847756,12.331826734529006,0.5,0.0,12
Serie A,2024-25,10161,2024-12-21,65,Genoa,home,17,stable,-0.07621487226046586,0.2961066984307017,0.3796035670481135,0.07621487226046586,0.2961066984307017,0.3796035670481135,0.20637939381154746,7.633653134974939,-3.7963873258056227,-3.837265809169331,0.25,0.0,12
Serie A,2024-25,10161,2024-12-21,71,Napoli,away,17,stable,-0.07621487226046586,0.2961066984307017,0.3796035670481135,0.07621487226046586,0.2961066984307017,0.3796035670481135,0.20637939381154746,7.633653134974939,-3.7963873258056227,-3.837265809169331,0.25,0.0,12
Serie A,2024-25,10162,2024-12-21,69,Lecce,home,17,stable,-0.6195496829595335,-0.34204980815730246,-0.19009036544404445,0.6195496829595335,0.34204980815730246,0.19009036544404445,-0.3488529370704234,-6.096885826842979,3.189413317777698,2.907472509065273,0.25,0.25,12
Serie A,2024-25,10162,2024-12-21,68,Lazio,away,17,stable,-0.6195496829595335,-0.34204980815730246,-0.19009036544404445,0.6195496829595335,0.34204980815730246,0.19009036544404445,-0.3488529370704234,-6.096885826842979,3.189413317777698,2.907472509065273,0.25,0.25,12
Serie A,2024-25,10163,2024-12-22,74,Roma,home,17,stable,-0.45586746370285103,-0.4477032291233496,-0.27248859872318576,0.45586746370285103,0.4477032291233496,0.27248859872318576,-0.3802142010667171,-7.2789217910300135,3.280988524919806,3.997933266110222,0.25,0.5,12
Serie A,2024-25,10163,2024-12-22,72,Parma,away,17,stable,-0.45586746370285103,-0.4477032291233496,-0.27248859872318576,0.45586746370285103,0.4477032291233496,0.27248859872318576,-0.3802142010667171,-7.2789217910300135,3.280988524919806,3.997933266110222,0.25,0.5,12
Serie A,2024-25,10164,2024-12-22,111,Venezia,home,17,stable,0.015514161641503293,0.05609485818188656,0.06590989990430116,0.015514161641503293,0.05609485818188656,0.06590989990430116,0.12913246283502966,2.8904308134444556,-2.369641583059423,-0.5207892303849937,0.25,0.0,12
Serie A,2024-25,10164,2024-12-22,61,Cagliari,away,17,stable,0.015514161641503293,0.05609485818188656,0.06590989990430116,0.015514161641503293,0.05609485818188656,0.06590989990430116,0.12913246283502966,2.8904308134444556,-2.369641583059423,-0.5207892303849937,0.25,0.0,12
Serie A,2024-25,10165,2024-12-22,59,Atalanta,home,17,stable,-0.3297005685313461,-0.1452052619418569,-0.010130915140707852,0.3297005685313461,0.1452052619418569,0.010130915140707852,-0.22543238319619974,-2.4954436055318663,2.6706198842213396,-0.1751762786894706,0.25,0.25,12
Serie A,2024-25,10165,2024-12-22,107,Empoli,away,17,stable,-0.3297005685313461,-0.1452052619418569,-0.010130915140707852,0.3297005685313461,0.1452052619418569,0.010130915140707852,-0.22543238319619974,-2.4954436055318663,2.6706198842213396,-0.1751762786894706,0.25,0.25,12
Serie A,2024-25,10166,2024-12-22,109,Monza,home,17,stable,-0.3035380676027475,-0.1846643762202015,-0.05749268431099863,0.3035380676027475,0.1846643762202015,0.05749268431099863,-0.08237563302644979,-3.447162822935168,1.092753850185485,2.354408972749633,0.25,0.0,12
Serie A,2024-25,10166,2024-12-22,67,Juventus,away,17,stable,-0.3035380676027475,-0.1846643762202015,-0.05749268431099863,0.3035380676027475,0.1846643762202015,0.05749268431099863,-0.08237563302644979,-3.447162822935168,1.092753850185485,2.354408972749633,0.25,0.0,12
Serie A,2024-25,10167,2024-12-23,64,Fiorentina,home,16,stable,-0.1624587651854401,-0.010518999080025626,0.06157029190728536,0.1624587651854401,0.010518999080025626,0.06157029190728536,-0.2351957274677683,-0.08403837012580517,0.6390100454595038,-0.5549716753336709,0.0,0.25,12
Serie A,2024-25,10167,2024-12-23,77,Udinese,away,17,stable,-0.1624587651854401,-0.010518999080025626,0.06157029190728536,0.1624587651854401,0.010518999080025626,0.06157029190728536,-0.2351957274677683,-0.08403837012580517,0.6390100454595038,-0.5549716753336709,0.0,0.25,12
Serie A,2024-25,10168,2024-12-23,66,Inter,home,16,stable,0.13503752690507076,0.10066986768307062,0.21492413216620587,0.13503752690507076,0.10066986768307062,0.21492413216620587,-0.0018734064008363305,0.3074312785761424,0.3981964799076365,-0.7056277584837845,0.0,0.0,12
Serie A,2024-25,10168,2024-12-23,62,Como,away,17,stable,0.13503752690507076,0.10066986768307062,0.21492413216620587,0.13503752690507076,0.10066986768307062,0.21492413216620587,-0.0018734064008363305,0.3074312785761424,0.3981964799076365,-0.7056277584837845,0.0,0.0,12
Serie A,2024-25,10169,2024-12-28,107,Empoli,home,18,stable,-0.04156073137390545,0.20548587878957467,0.2266279009923278,0.04156073137390545,0.20548587878957467,0.2266279009923278,0.11441668402923622,5.710447535141205,-3.4470651365182734,-2.2633823986229427,0.0,0.0,12
Serie A,2024-25,10169,2024-12-28,65,Genoa,away,18,stable,-0.04156073137390545,0.20548587878957467,0.2266279009923278,0.04156073137390545,0.20548587878957467,0.2266279009923278,0.11441668402923622,5.710447535141205,-3.4470651365182734,-2.2633823986229427,0.0,0.0,12
Serie A,2024-25,10170,2024-12-28,72,Parma,home,18,stable,0.15772085557680343,0.15029784695841952,0.1647144352286412,0.15772085557680343,0.15029784695841952,0.1647144352286412,0.24357326007210656,5.058866541179735,-2.6447244169036876,-2.4141421242760366,0.25,0.25,12
Serie A,2024-25,10170,2024-12-28,109,Monza,away,18,stable,0.15772085557680343,0.15029784695841952,0.1647144352286412,0.15772085557680343,0.15029784695841952,0.1647144352286412,0.24357326007210656,5.058866541179735,-2.6447244169036876,-2.4141421242760366,0.25,0.25,12
Serie A,2024-25,10171,2024-12-28,61,Cagliari,home,18,stable,-0.12097624124854156,-0.2560084385640129,-0.10039970037728763,0.12097624124854156,0.2560084385640129,0.10039970037728763,-0.008892489268120585,-4.89000453413343,2.3570017616651424,2.5330027724683166,0.0,0.25,12
Serie A,2024-25,10171,2024-12-28,66,Inter,away,17,stable,-0.12097624124854156,-0.2560084385640129,-0.10039970037728763,0.12097624124854156,0.2560084385640129,0.10039970037728763,-0.008892489268120585,-4.89000453413343,2.3570017616651424,2.5330027724683166,0.0,0.25,12
Serie A,2024-25,10172,2024-12-28,68,Lazio,home,18,stable,-0.13127642679711582,-0.1154565406263667,-0.026386989818648912,0.13127642679711582,0.1154565406263667,0.026386989818648912,0.10061003428132231,-0.897682159490476,-2.2145145642109676,3.1121967237014934,0.25,0.25,12
Serie A,2024-25,10172,2024-12-28,59,Atalanta,away,18,stable,-0.13127642679711582,-0.1154565406263667,-0.026386989818648912,0.13127642679711582,0.1154565406263667,0.026386989818648912,0.10061003428132231,-0.897682159490476,-2.2145145642109676,3.1121967237014934,0.25,0.25,12
Serie A,2024-25,10173,2024-12-29,77,Udinese,home,18,stable,-0.33065844442305936,-0.09221210907190613,-0.010613034278531663,0.33065844442305936,0.09221210907190613,0.010613034278531663,-0.12022668069222409,-1.0591163114643198,-0.9303974812800653,1.9895137927443658,0.0,0.0,12
Serie A,2024-25,10173,2024-12-29,76,Torino,away,18,stable,-0.33065844442305936,-0.09221210907190613,-0.010613034278531663,0.33065844442305936,0.09221210907190613,0.010613034278531663,-0.12022668069222409,-1.0591163114643198,-0.9303974812800653,1.9895137927443658,0.0,0.0,12
Serie A,2024-25,10174,2024-12-29,71,Napoli,home,18,stable,-0.27962854211924215,-0.29670917620039505,-0.12908747692499323,0.27962854211924215,0.29670917620039505,0.12908747692499323,0.11995929121082449,-6.347178695018652,2.870724014111406,3.4764546809072385,0.25,0.25,12
Serie A,2024-25,10174,2024-12-29,111,Venezia,away,18,stable,-0.27962854211924215,-0.29670917620039505,-0.12908747692499323,0.27962854211924215,0.29670917620039505,0.12908747692499323,0.11995929121082449,-6.347178695018652,2.870724014111406,3.4764546809072385,0.25,0.25,12
Serie A,2024-25,10175,2024-12-29,67,Juventus,home,18,stable,0.014776927997879108,-0.11693220379579589,-0.01751877239064803,0.014776927997879108,0.11693220379579589,0.01751877239064803,0.014244868729020865,-2.125652680796569,-0.6160381489793476,2.7416908297759,0.0,0.0,12
Serie A,2024-25,10175,2024-12-29,64,Fiorentina,away,17,stable,0.014776927997879108,-0.11693220379579589,-0.01751877239064803,0.014776927997879108,0.11693220379579589,0.01751877239064803,0.014244868729020865,-2.125652680796569,-0.6160381489793476,2.7416908297759,0.0,0.0,12
Serie A,2024-25,10176,2024-12-29,70,Milan,home,17,stable,0.3552971637222384,0.42040574051038104,0.4673952817247016,0.3552971637222384,0.42040574051038104,0.4673952817247016,0.11759117870524305,11.261636281020365,-3.751936645936432,-7.5096996350839,0.25,0.25,12
Serie A,2024-25,10176,2024-12-29,74,Roma,away,18,stable,0.3552971637222384,0.42040574051038104,0.4673952817247016,0.3552971637222384,0.42040574051038104,0.4673952817247016,0.11759117870524305,11.261636281020365,-3.751936645936432,-7.5096996350839,0.25,0.25,12
Serie A,2024-25,10177,2024-12-30,62,Como,home,18,stable,-0.39517675058204527,-0.3240429869874387,-0.1834291572946256,0.39517675058204527,0.3240429869874387,0.1834291572946256,-0.17107908490392987,-6.050919166941016,2.3189557613327247,3.7319634056082824,0.25,0.25,12
Serie A,2024-25,10177,2024-12-30,69,Lecce,away,18,stable,-0.39517675058204527,-0.3240429869874387,-0.1834291572946256,0.39517675058204527,0.3240429869874387,0.1834291572946256,-0.17107908490392987,-6.050919166941016,2.3189557613327247,3.7319634056082824,0.25,0.25,12
Serie A,2024-25,10178,2024-12-30,60,Bologna,home,17,stable,-0.16857817925627883,-0.25595148601725526,-0.1158575966905675,0.16857817925627883,0.25595148601725526,0.1158575966905675,-0.12482875076170608,-4.515146704403749,2.4559803416297763,2.059166362773926,0.25,0.25,12
Serie A,2024-25,10178,2024-12-30,78,Verona,away,18,stable,-0.16857817925627883,-0.25595148601725526,-0.1158575966905675,0.16857817925627883,0.25595148601725526,0.1158575966905675,-0.12482875076170608,-4.515146704403749,2.4559803416297763,2.059166362773926,0.25,0.25,12
Serie A,2024-25,10179,2025-01-04,111,Venezia,home,19,stable,0.1284425360987403,0.11059858884651709,0.12471327720242013,0.1284425360987403,0.11059858884651709,0.12471327720242013,0.1534675359253903,3.9338404352457887,-1.8700044080770695,-2.0638360271687475,0.25,0.0,1
Serie A,2024-25,10179,2025-01-04,107,Empoli,away,19,stable,0.1284425360987403,0.11059858884651709,0.12471327720242013,0.1284425360987403,0.11059858884651709,0.12471327720242013,0.1534675359253903,3.9338404352457887,-1.8700044080770695,-2.0638360271687475,0.25,0.0,1
Serie A,2024-25,10180,2025-01-04,64,Fiorentina,home,18,stable,-0.20806361030622356,-0.14846077420575596,-0.05120593908697296,0.20806361030622356,0.14846077420575596,0.05120593908697296,0.31837986424692755,-1.3369813408833864,-2.3748766643574615,3.7118580052408365,0.0,0.25,1
Serie A,2024-25,10180,2025-01-04,71,Napoli,away,19,stable,-0.20806361030622356,-0.14846077420575596,-0.05120593908697296,0.20806361030622356,0.14846077420575596,0.05120593908697296,0.31837986424692755,-1.3369813408833864,-2.3748766643574615,3.7118580052408365,0.0,0.25,1
Serie A,2024-25,10181,2025-01-04,78,Verona,home,19,stable,-0.19458188390816797,-0.035699617007093204,-0.02404681747486842,0.19458188390816797,0.035699617007093204,0.02404681747486842,0.07259109818798848,0.22127611366404287,-1.144578089348014,0.9233019756839822,0.0,0.0,1
Serie A,2024-25,10181,2025-01-04,77,Udinese,away,19,stable,-0.19458188390816797,-0.035699617007093204,-0.02404681747486842,0.19458188390816797,0.035699617007093204,0.02404681747486842,0.07259109818798848,0.22127611366404287,-1.144578089348014,0.9233019756839822,0.0,0.0,1
Serie A,2024-25,10182,2025-01-05,109,Monza,home,19,stable,0.2035998673564684,0.22829057256129826,0.2528492601573383,0.2035998673564684,0.22829057256129826,0.2528492601573383,0.002213980012072625,5.484971951426271,-1.832202556246293,-3.65276939518,0.0,0.0,1
Serie A,2024-25,10182,2025-01-05,61,Cagliari,away,19,stable,0.2035998673564684,0.22829057256129826,0.2528492601573383,0.2035998673564684,0.22829057256129826,0.2528492601573383,0.002213980012072625,5.484971951426271,-1.832202556246293,-3.65276939518,0.0,0.0,1
Serie A,2024-25,10183,2025-01-05,69,Lecce,home,19,stable,-0.2537601623409658,0.09784481225331139,0.11274060438879556,0.2537601623409658,0.09784481225331139,0.11274060438879556,0.03861538197851866,3.6794492453775476,-1.6865303696293799,-1.992918875748173,0.25,0.0,1
Serie A,2024-25,10183,2025-01-05,65,Genoa,away,19,stable,-0.2537601623409658,0.09784481225331139,0.11274060438879556,0.2537601623409658,0.09784481225331139,0.11274060438879556,0.03861538197851866,3.6794492453775476,-1.6865303696293799,-1.992918875748173,0.25,0.0,1
Serie A,2024-25,10184,2025-01-05,76,Torino,home,19,stable,-0.005240837879190718,-0.1679989453291697,-0.05218622751291446,0.005240837879190718,0.1679989453291697,0.05218622751291446,0.04167658260855056,-2.9491315165576015,-0.1948425528612241,3.1439740694188116,0.25,0.0,1
Serie A,2024-25,10184,2025-01-05,72,Parma,away,19,stable,-0.005240837879190718,-0.1679989453291697,-0.05218622751291446,0.005240837879190718,0.1679989453291697,0.05218622751291446,0.04167658260855056,-2.9491315165576015,-0.1948425528612241,3.1439740694188116,0.25,0.0,1
Serie A,2024-25,10185,2025-01-05,74,Roma,home,19,stable,0.2272839299011244,0.2882600144360699,0.31629837559716917,0.2272839299011244,0.2882600144360699,0.31629837559716917,-0.04593220298360157,9.057858628172582,-2.75254524480516,-6.30531338336745,0.25,0.0,1
Serie A,2024-25,10185,2025-01-05,68,Lazio,away,19,stable,0.2272839299011244,0.2882600144360699,0.31629837559716917,0.2272839299011244,0.2882600144360699,0.31629837559716917,-0.04593220298360157,9.057858628172582,-2.75254524480516,-6.30531338336745,0.25,0.0,1
Serie A,2024-25,10186,2025-01-10,68,Lazio,home,20,stable,0.2738964122373869,0.36207565469791203,0.42085730893197304,0.2738964122373869,0.36207565469791203,0.42085730893197304,0.02917437278404611,8.852404026320498,-2.5996158792141455,-6.2527881471063615,0.25,0.0,1
Serie A,2024-25,10186,2025-01-10,62,Como,away,19,stable,0.2738964122373869,0.36207565469791203,0.42085730893197304,0.2738964122373869,0.36207565469791203,0.42085730893197304,0.02917437278404611,8.852404026320498,-2.5996158792141455,-6.2527881471063615,0.25,0.0,1
Serie A,2024-25,10187,2025-01-11,107,Empoli,home,20,stable,-0.2760860988471395,0.03385800955636564,0.06695384409144628,0.2760860988471395,0.03385800955636564,0.06695384409144628,0.04313370596218169,0.018414561847357458,-1.0646166355330777,1.0462020736857147,0.0,0.25,1
Serie A,2024-25,10187,2025-01-11,69,Lecce,away,20,stable,-0.2760860988471395,0.03385800955636564,0.06695384409144628,0.2760860988471395,0.03385800955636564,0.06695384409144628,0.04313370596218169,0.018414561847357458,-1.0646166355330777,1.0462020736857147,0.0,0.25,1
Serie A,2024-25,10188,2025-01-11,77,Udinese,home,20,stable,-0.28859783324678556,-0.08381352407488873,0.010153045896199697,0.28859783324678556,0.08381352407488873,0.010153045896199697,0.09851401710472985,-1.7563235695905899,0.22309977267480907,1.5332237969158085,0.0,0.0,1
Serie A,2024-25,10188,2025-01-11,59,Atalanta,away,19,stable,-0.28859783324678556,-0.08381352407488873,0.010153045896199697,0.28859783324678556,0.08381352407488873,0.010153045896199697,0.09851401710472985,-1.7563235695905899,0.22309977267480907,1.5332237969158085,0.0,0.0,1
Serie A,2024-25,10189,2025-01-11,76,Torino,home,20,stable,-0.10010095285489895,0.2690228601311393,0.32562459171353175,0.10010095285489895,0.2690228601311393,0.32562459171353175,0.10319921219058448,7.463278260671663,-2.7674260762424296,-4.695852184429253,0.25,0.25,1
Serie A,2024-25,10189,2025-01-11,67,Juventus,away,19,stable,-0.10010095285489895,0.2690228601311393,0.32562459171353175,0.10010095285489895,0.2690228601311393,0.32562459171353175,0.10319921219058448,7.463278260671663,-2.7674260762424296,-4.695852184429253,0.25,0.25,1
Serie A,2024-25,10190,2025-01-11,70,Milan,home,18,stable,-0.21076166597423707,-0.32150677911306236,-0.1563052603217865,0.21076166597423707,0.32150677911306236,0.1563052603217865,-0.1780110208389316,-6.357894647639095,3.354938864199422,3.002955783439687,0.25,0.0,1
Serie A,2024-25,10190,2025-01-11,61,Cagliari,away,20,stable,-0.21076166597423707,-0.32150677911306236,-0.1563052603217865,0.21076166597423707,0.32150677911306236,0.1563052603217865,-0.1780110208389316,-6.357894647639095,3.354938864199422,3.002955783439687,0.25,0.0,1
Serie A,2024-25,10191,2025-01-12,65,Genoa,home,20,stable,-0.033077222775746484,0.11222096977450263,0.1534914636592511,0.033077222775746484,0.11222096977450263,0.1534914636592511,0.028534727086738876,2.044939096391446,-2.0855852589498958,0.04064616255842757,0.0,0.0,1
Serie A,2024-25,10191,2025-01-12,72,Parma,away,20,stable,-0.033077222775746484,0.11222096977450263,0.1534914636592511,0.033077222775746484,0.11222096977450263,0.1534914636592511,0.028534727086738876,2.044939096391446,-2.0855852589498958,0.04064616255842757,0.0,0.0,1
Serie A,2024-25,10192,2025-01-12,111,Venezia,home,20,stable,-0.09783320750470059,-0.06138154643649152,0.07132235049156721,0.09783320750470059,0.06138154643649152,0.07132235049156721,-0.05036009481322212,-1.956965745045658,1.1797751650536843,0.7771905799919571,0.0,0.0,1
Serie A,2024-25,10192,2025-01-12,66,Inter,away,18,stable,-0.09783320750470059,-0.06138154643649152,0.07132235049156721,0.09783320750470059,0.06138154643649152,0.07132235049156721,-0.05036009481322212,-1.956965745045658,1.1797751650536843,0.7771905799919571,0.0,0.0,1
Serie A,2024-25,10193,2025-01-12,60,Bologna,home,18,stable,-0.023679083761856276,-0.1629383970896494,-0.17181293102155393,0.023679083761856276,0.1629383970896494,0.17181293102155393,-0.18801411417649616,-4.05919786615771,0.19700844192709344,3.8621894242305888,0.0,0.0,1
Serie A,2024-25,10193,2025-01-12,74,Roma,away,20,stable,-0.023679083761856276,-0.1629383970896494,-0.17181293102155393,0.023679083761856276,0.1629383970896494,0.17181293102155393,-0.18801411417649616,-4.05919786615771,0.19700844192709344,3.8621894242305888,0.0,0.0,1
Serie A,2024-25,10194,2025-01-12,71,Napoli,home,20,stable,0.03409925686844817,0.28707370784915565,0.41470252977480726,0.03409925686844817,0.28707370784915565,0.41470252977480726,0.08790807623118857,5.077406537624896,-2.020803648296432,-3.0566028893284476,0.5,0.0,1
Serie A,2024-25,10194,2025-01-12,78,Verona,away,20,stable,0.03409925686844817,0.28707370784915565,0.41470252977480726,0.03409925686844817,0.28707370784915565,0.41470252977480726,0.08790807623118857,5.077406537624896,-2.020803648296432,-3.0566028893284476,0.5,0.0,1
Serie A,2024-25,10195,2025-01-13,109,Monza,home,20,stable,-0.1844048423641641,-0.06063605055208143,0.013371825211012545,0.1844048423641641,0.06063605055208143,0.013371825211012545,0.09373931117791523,-1.243981235499192,-1.2509406727021832,2.494921908201392,0.0,0.25,1
Serie A,2024-25,10195,2025-01-13,64,Fiorentina,away,19,stable,-0.1844048423641641,-0.06063605055208143,0.013371825211012545,0.1844048423641641,0.06063605055208143,0.013371825211012545,0.09373931117791523,-1.243981235499192,-1.2509406727021832,2.494921908201392,0.0,0.25,1
Serie A,2024-25,10196,2025-01-14,62,Como,home,20,stable,-0.12391354580022274,-0.3568908141328022,-0.23307725024728998,0.12391354580022274,0.3568908141328022,0.23307725024728998,-0.050313852074362675,-7.278923746155458,1.044842227191023,6.234081518964432,0.25,0.0,1
