match_id,match_date,home_team,away_team,ps_id,fid,userbet_home,userbet_away,slug,lineups_url,ah_away_odds,ah_home_odds,away_odds,closing_ah_home,closing_total_line,draw_odds,home_odds,over_odds,under_odds,status,error
13007,2024-04-13,Nott'm Forest,Wolves,1588819831,6519667,Nottingham,Wolves,premier_league-nottingham-wolves,https://userbet.info/lineups_fixture/premier_league-nottingham-wolves/6519667/,1.85,2.08,3.81,-0.5,2.5,3.53,2.07,1.98,1.92,written,
13008,2024-04-13,Bournemouth,Man United,1588819815,6519668,Bournemouth,Manchester Utd,premier_league-bournemouth-manchester_utd,https://userbet.info/lineups_fixture/premier_league-bournemouth-manchester_utd/6519668/,1.82,2.11,2.74,-0.25,3.5,4.09,2.39,1.99,1.92,written,
13010,2024-04-14,West Ham,Fulham,1588819829,7546185,West Ham,Fulham,premier_league-west_ham-fulham,https://userbet.info/lineups_fixture/premier_league-west_ham-fulham/7546185/,2.13,1.83,2.88,0.0,2.75,3.63,2.47,1.91,2.0,written,
13011,2024-04-14,Arsenal,Aston Villa,1588819827,7546187,Arsenal,Aston Villa,premier_league-arsenal_-aston_villa,https://userbet.info/lineups_fixture/premier_league-arsenal_-aston_villa/7546187/,1.98,1.94,11.5,-1.75,3.25,7.0,1.24,1.87,2.02,written,
13009,2024-04-14,Liverpool,Crystal Palace,1588819817,7546184,Liverpool,Crystal Palace,premier_league-liverpool-crystal_palace,https://userbet.info/lineups_fixture/premier_league-liverpool-crystal_palace/7546184/,2.06,1.87,14.5,-2.0,3.75,8.5,1.18,1.98,1.91,written,
13012,2024-04-15,Chelsea,Everton,1588819814,8621719,Chelsea,Everton,premier_league-chelsea-everton,https://userbet.info/lineups_fixture/premier_league-chelsea-everton/8621719/,2.08,1.86,5.1,-0.75,2.75,4.2,1.68,1.84,2.08,written,
13013,2024-04-20,Luton,Brentford,1588976410,11458584,Luton,Brentford,premier_league-luton-brentford,https://userbet.info/lineups_fixture/premier_league-luton-brentford/11458584/,1.82,2.14,2.48,0.0,2.75,3.54,2.92,1.93,1.97,written,
13014,2024-04-20,Sheffield United,Burnley,1588976422,11458585,Sheffield Utd,Burnley,premier_league-sheffield_utd-burnley,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-burnley/11458585/,1.99,1.94,2.71,0.0,2.75,3.55,2.65,2.02,1.89,written,
13015,2024-04-20,Wolves,Arsenal,1588976421,11458586,Wolves,Arsenal,premier_league-wolves-arsenal_,https://userbet.info/lineups_fixture/premier_league-wolves-arsenal_/11458586/,1.96,1.96,1.26,1.75,3.0,6.6,11.75,1.95,1.95,written,
13019,2024-04-21,Fulham,Liverpool,1589004976,12740910,Fulham,Liverpool,premier_league-fulham-liverpool,https://userbet.info/lineups_fixture/premier_league-fulham-liverpool/12740910/,1.87,2.07,1.68,0.75,3.25,4.5,4.65,1.97,1.93,written,
13016,2024-04-21,Everton,Nott'm Forest,1588990234,12740907,Everton,Nottingham,premier_league-everton-nottingham,https://userbet.info/lineups_fixture/premier_league-everton-nottingham/12740907/,1.93,2.01,3.36,-0.25,2.25,3.3,2.34,1.88,2.04,written,
13017,2024-04-21,Aston Villa,Bournemouth,1589002100,12740908,Aston Villa,Bournemouth,premier_league-aston_villa-bournemouth,https://userbet.info/lineups_fixture/premier_league-aston_villa-bournemouth/12740908/,2.06,1.88,4.04,-0.5,3.25,4.11,1.87,2.01,1.9,written,
13018,2024-04-21,Crystal Palace,West Ham,1589002119,12740909,Crystal Palace,West Ham,premier_league-crystal_palace-west_ham,https://userbet.info/lineups_fixture/premier_league-crystal_palace-west_ham/12740909/,1.99,1.94,3.36,-0.25,2.5,3.55,2.23,1.87,2.04,written,
13020,2024-04-23,Arsenal,Chelsea,1589524732,422753,Arsenal,Chelsea,premier_league-arsenal_-chelsea,https://userbet.info/lineups_fixture/premier_league-arsenal_-chelsea/422753/,2.03,1.91,7.65,-1.25,3.0,5.3,1.41,1.96,1.94,written,
13024,2024-04-24,Man United,Sheffield United,1589526552,422757,Manchester Utd,Sheffield Utd,premier_league-manchester_utd-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-manchester_utd-sheffield_utd/422757/,2.06,1.88,8.4,-1.5,3.5,6.14,1.32,1.86,2.04,written,
13023,2024-04-24,Everton,Liverpool,1589524712,424212,Everton,Liverpool,premier_league-everton-liverpool,https://userbet.info/lineups_fixture/premier_league-everton-liverpool/424212/,1.88,2.06,1.4,1.25,3.25,5.35,7.65,2.06,1.85,written,
13022,2024-04-24,Crystal Palace,Newcastle,1589524720,422755,Crystal Palace,Newcastle,premier_league-crystal_palace-newcastle,https://userbet.info/lineups_fixture/premier_league-crystal_palace-newcastle/422755/,1.97,1.96,2.25,0.25,2.75,3.71,3.19,1.87,2.04,written,
13021,2024-04-24,Wolves,Bournemouth,1589522773,422758,Wolves,Bournemouth,premier_league-wolves-bournemouth,https://userbet.info/lineups_fixture/premier_league-wolves-bournemouth/422758/,1.86,2.08,2.52,0.0,2.75,3.63,2.82,1.87,2.04,written,
13025,2024-04-25,Brighton,Man City,1589522761,424214,Brighton,Manchester City,premier_league-brighton-manchester_city,https://userbet.info/lineups_fixture/premier_league-brighton-manchester_city/424214/,2.03,1.91,1.36,1.5,3.5,5.9,7.9,2.05,1.86,written,
13030,2024-04-27,Wolves,Luton,1590006624,17162563,Wolves,Luton,premier_league-wolves-luton,https://userbet.info/lineups_fixture/premier_league-wolves-luton/17162563/,1.98,1.95,3.96,-0.5,2.75,3.85,1.93,1.88,2.02,written,
13026,2024-04-27,West Ham,Liverpool,1590006622,17162559,West Ham,Liverpool,premier_league-west_ham-liverpool,https://userbet.info/lineups_fixture/premier_league-west_ham-liverpool/17162559/,1.86,2.08,1.54,1.0,3.5,5.0,5.45,1.99,1.92,written,
13027,2024-04-27,Fulham,Crystal Palace,1590001915,17162560,Fulham,Crystal Palace,premier_league-fulham-crystal_palace,https://userbet.info/lineups_fixture/premier_league-fulham-crystal_palace/17162560/,1.83,2.13,3.78,-0.5,2.5,3.45,2.11,1.97,1.93,written,
13028,2024-04-27,Man United,Burnley,1590006615,17162561,Manchester Utd,Burnley,premier_league-manchester_utd-burnley,https://userbet.info/lineups_fixture/premier_league-manchester_utd-burnley/17162561/,1.89,2.04,5.72,-1.25,3.75,5.29,1.5,1.98,1.93,written,
13029,2024-04-27,Newcastle,Sheffield United,1590006616,17162562,Newcastle,Sheffield Utd,premier_league-newcastle-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-newcastle-sheffield_utd/17162562/,1.92,1.99,12.52,-2.0,3.75,7.87,1.2,1.97,1.92,written,
13031,2024-04-27,Everton,Brentford,1590006620,17162564,Everton,Brentford,premier_league-everton-brentford,https://userbet.info/lineups_fixture/premier_league-everton-brentford/17162564/,2.14,1.82,2.47,0.25,2.5,3.49,2.98,1.89,2.02,written,
13032,2024-04-27,Aston Villa,Chelsea,1590006619,17162565,Aston Villa,Chelsea,premier_league-aston_villa-chelsea,https://userbet.info/lineups_fixture/premier_league-aston_villa-chelsea/17162565/,1.88,2.06,3.42,-0.5,3.25,4.08,2.05,1.93,1.98,written,
13033,2024-04-28,Bournemouth,Brighton,1590001909,18315986,Bournemouth,Brighton,premier_league-bournemouth-brighton,https://userbet.info/lineups_fixture/premier_league-bournemouth-brighton/18315986/,1.95,1.98,3.57,-0.5,3.5,4.17,1.96,2.05,1.86,written,
13034,2024-04-28,Tottenham,Arsenal,1590006625,18315987,Tottenham,Arsenal,premier_league-tottenham-arsenal_,https://userbet.info/lineups_fixture/premier_league-tottenham-arsenal_/18315987/,2.0,1.93,1.78,0.75,3.0,4.21,4.33,1.84,2.08,written,
13035,2024-04-28,Nott'm Forest,Man City,1590006623,18315988,Nottingham,Manchester City,premier_league-nottingham-manchester_city,https://userbet.info/lineups_fixture/premier_league-nottingham-manchester_city/18315988/,1.89,2.05,1.28,1.5,3.0,6.3,11.0,1.85,2.07,written,
13036,2024-05-02,Chelsea,Tottenham,1590298749,409985,Chelsea,Tottenham,premier_league-chelsea-tottenham,https://userbet.info/lineups_fixture/premier_league-chelsea-tottenham/409985/,2.05,1.88,2.68,0.0,3.75,4.04,2.46,2.05,1.86,written,
13037,2024-05-03,Luton,Everton,1589901277,21061390,Luton,Everton,premier_league-luton-everton,https://userbet.info/lineups_fixture/premier_league-luton-everton/21061390/,1.88,2.06,2.53,0.0,2.75,3.7,2.77,1.94,1.96,written,
13042,2024-05-04,Man City,Wolves,1589901291,21062355,Manchester City,Wolves,premier_league-manchester_city-wolves,https://userbet.info/lineups_fixture/premier_league-manchester_city-wolves/21062355/,2.06,1.87,24.0,-2.5,4.0,13.5,1.1,2.0,1.89,written,
13041,2024-05-04,Sheffield United,Nott'm Forest,1589901293,21062354,Sheffield Utd,Nottingham,premier_league-sheffield_utd-nottingham,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-nottingham/21062354/,1.85,2.09,1.67,0.75,3.0,4.27,5.08,1.98,1.93,written,
13040,2024-05-04,Burnley,Newcastle,1589901295,21062353,Burnley,Newcastle,premier_league-burnley-newcastle,https://userbet.info/lineups_fixture/premier_league-burnley-newcastle/21062353/,2.04,1.9,2.02,0.5,3.25,4.21,3.37,1.91,2.0,written,
13039,2024-05-04,Brentford,Fulham,1589901273,21062352,Brentford,Fulham,premier_league-brentford-fulham,https://userbet.info/lineups_fixture/premier_league-brentford-fulham/21062352/,1.85,2.11,3.49,-0.5,3.0,3.8,2.09,2.05,1.86,written,
13038,2024-05-04,Arsenal,Bournemouth,1589901294,21062351,Arsenal,Bournemouth,premier_league-arsenal_-bournemouth,https://userbet.info/lineups_fixture/premier_league-arsenal_-bournemouth/21062351/,2.08,1.85,14.0,-1.75,3.5,7.25,1.21,1.89,1.99,written,
13045,2024-05-05,Liverpool,Tottenham,1589901301,21063596,Liverpool,Tottenham,premier_league-liverpool-tottenham,https://userbet.info/lineups_fixture/premier_league-liverpool-tottenham/21063596/,1.87,2.07,6.15,-1.5,4.0,5.9,1.43,2.04,1.87,written,
13044,2024-05-05,Chelsea,West Ham,1589901275,21063595,Chelsea,West Ham,premier_league-chelsea-west_ham,https://userbet.info/lineups_fixture/premier_league-chelsea-west_ham/21063595/,1.93,2.01,5.88,-1.25,3.5,5.13,1.5,1.92,1.99,written,
13043,2024-05-05,Brighton,Aston Villa,1589901276,21063594,Brighton,Aston Villa,premier_league-brighton-aston_villa,https://userbet.info/lineups_fixture/premier_league-brighton-aston_villa/21063594/,1.83,2.12,2.84,-0.25,3.25,3.85,2.41,1.93,1.98,written,
13046,2024-05-06,Crystal Palace,Man United,1589901274,21064531,Crystal Palace,Manchester Utd,premier_league-crystal_palace-manchester_utd,https://userbet.info/lineups_fixture/premier_league-crystal_palace-manchester_utd/21064531/,1.9,2.04,3.49,-0.5,3.0,4.03,2.02,1.87,2.04,written,
13051,2024-05-11,Tottenham,Burnley,1590563858,21066808,Tottenham,Burnley,premier_league-tottenham-burnley,https://userbet.info/lineups_fixture/premier_league-tottenham-burnley/21066808/,1.91,2.0,8.31,-1.75,4.0,6.53,1.31,1.9,1.99,written,
13052,2024-05-11,West Ham,Luton,1590563845,21066809,West Ham,Luton,premier_league-west_ham-luton,https://userbet.info/lineups_fixture/premier_league-west_ham-luton/21066809/,2.03,1.89,3.77,-0.5,3.5,4.27,1.88,2.04,1.87,written,
13053,2024-05-11,Wolves,Crystal Palace,1590563832,21066810,Wolves,Crystal Palace,premier_league-wolves-crystal_palace,https://userbet.info/lineups_fixture/premier_league-wolves-crystal_palace/21066810/,1.98,1.94,2.27,0.25,2.75,3.62,3.2,2.06,1.85,written,
13054,2024-05-11,Nott'm Forest,Chelsea,1590563852,21066811,Nottingham,Chelsea,premier_league-nottingham-chelsea,https://userbet.info/lineups_fixture/premier_league-nottingham-chelsea/21066811/,1.89,2.04,1.88,0.5,3.0,3.98,4.05,2.05,1.86,written,
13047,2024-05-11,Fulham,Man City,1590563850,21066804,Fulham,Manchester City,premier_league-fulham-manchester_city,https://userbet.info/lineups_fixture/premier_league-fulham-manchester_city/21066804/,1.92,2.01,1.23,1.75,3.5,7.55,11.1,1.88,2.0,written,
13048,2024-05-11,Bournemouth,Brentford,1590563849,21066805,Bournemouth,Brentford,premier_league-bournemouth-brentford,https://userbet.info/lineups_fixture/premier_league-bournemouth-brentford/21066805/,1.99,1.93,3.18,-0.25,3.25,3.87,2.2,1.99,1.91,written,
13049,2024-05-11,Everton,Sheffield United,1590563828,21066806,Everton,Sheffield Utd,premier_league-everton-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-everton-sheffield_utd/21066806/,1.97,1.95,7.03,-1.25,3.0,5.06,1.44,1.88,2.03,written,
13050,2024-05-11,Newcastle,Brighton,1590563822,21066807,Newcastle,Brighton,premier_league-newcastle-brighton,https://userbet.info/lineups_fixture/premier_league-newcastle-brighton/21066807/,1.96,1.96,5.01,-1.0,3.5,4.84,1.6,2.0,1.91,written,
13055,2024-05-12,Man United,Arsenal,1590563847,21068079,Manchester Utd,Arsenal,premier_league-manchester_utd-arsenal_,https://userbet.info/lineups_fixture/premier_league-manchester_utd-arsenal_/21068079/,1.93,1.99,1.26,1.75,3.5,7.05,9.75,2.04,1.83,written,
13056,2024-05-13,Aston Villa,Liverpool,1590563861,21069005,Aston Villa,Liverpool,premier_league-aston_villa-liverpool,https://userbet.info/lineups_fixture/premier_league-aston_villa-liverpool/21069005/,2.02,1.92,1.8,0.75,3.5,4.58,3.9,1.99,1.92,written,
13057,2024-05-14,Tottenham,Man City,1591018818,21069177,Tottenham,Manchester City,premier_league-tottenham-manchester_city,https://userbet.info/lineups_fixture/premier_league-tottenham-manchester_city/21069177/,2.05,1.88,1.38,1.5,3.75,6.35,6.6,1.93,1.98,written,
13059,2024-05-15,Man United,Newcastle,1591018805,21069424,Manchester Utd,Newcastle,premier_league-manchester_utd-newcastle,https://userbet.info/lineups_fixture/premier_league-manchester_utd-newcastle/21069424/,1.87,2.07,2.47,0.0,3.5,3.9,2.73,1.97,1.93,written,
13058,2024-05-15,Brighton,Chelsea,1591018811,21069423,Brighton,Chelsea,premier_league-brighton-chelsea,https://userbet.info/lineups_fixture/premier_league-brighton-chelsea/21069423/,1.86,2.08,2.09,0.25,3.5,4.22,3.2,1.94,1.96,written,
13064,2024-05-19,Chelsea,Bournemouth,1591470839,21072033,Chelsea,Bournemouth,premier_league-chelsea-bournemouth,https://userbet.info/lineups_fixture/premier_league-chelsea-bournemouth/21072033/,1.91,2.02,7.23,-1.5,3.75,5.59,1.4,2.04,1.87,written,
13065,2024-05-19,Crystal Palace,Aston Villa,1591470834,21072034,Crystal Palace,Aston Villa,premier_league-crystal_palace-aston_villa,https://userbet.info/lineups_fixture/premier_league-crystal_palace-aston_villa/21072034/,1.89,2.03,4.99,-1.0,3.25,4.64,1.63,2.0,1.91,written,
13066,2024-05-19,Liverpool,Wolves,1591470843,21072035,Liverpool,Wolves,premier_league-liverpool-wolves,https://userbet.info/lineups_fixture/premier_league-liverpool-wolves/21072035/,1.85,2.04,16.27,-2.75,4.5,10.69,1.13,1.98,1.89,written,
13067,2024-05-19,Luton,Fulham,1591470837,21072036,Luton,Fulham,premier_league-luton-fulham,https://userbet.info/lineups_fixture/premier_league-luton-fulham/21072036/,1.93,1.99,2.19,0.25,3.25,3.99,3.11,2.0,1.91,written,
13068,2024-05-19,Man City,West Ham,1591470836,21072037,Manchester City,West Ham,premier_league-manchester_city-west_ham,https://userbet.info/lineups_fixture/premier_league-manchester_city-west_ham/21072037/,1.89,2.0,27.55,-3.0,4.25,14.91,1.08,2.03,1.85,written,
13069,2024-05-19,Sheffield United,Tottenham,1591470840,21072038,Sheffield Utd,Tottenham,premier_league-sheffield_utd-tottenham,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-tottenham/21072038/,1.88,2.05,1.35,1.5,3.75,6.11,7.99,1.94,1.96,written,
13060,2024-05-19,Arsenal,Everton,1591470833,21072029,Arsenal,Everton,premier_league-arsenal_-everton,https://userbet.info/lineups_fixture/premier_league-arsenal_-everton/21072029/,1.89,2.02,13.16,-2.0,3.5,7.16,1.22,2.01,1.88,written,
13062,2024-05-19,Brighton,Man United,1591470842,21072031,Brighton,Manchester Utd,premier_league-brighton-manchester_utd,https://userbet.info/lineups_fixture/premier_league-brighton-manchester_utd/21072031/,1.88,2.05,2.47,0.0,3.75,4.03,2.67,2.03,1.88,written,
13061,2024-05-19,Brentford,Newcastle,1591470841,21072030,Brentford,Newcastle,premier_league-brentford-newcastle,https://userbet.info/lineups_fixture/premier_league-brentford-newcastle/21072030/,1.97,1.95,2.23,0.25,3.5,4.05,3.01,1.97,1.93,written,
13063,2024-05-19,Burnley,Nott'm Forest,1591470838,21072032,Burnley,Nottingham,premier_league-burnley-nottingham,https://userbet.info/lineups_fixture/premier_league-burnley-nottingham/21072032/,2.08,1.85,2.35,0.25,3.0,3.9,2.85,1.86,2.05,written,
